book_id,title,author,genre,word_count,file_path,url,is_valid
29167,"Secret Memoirs: The Story of Louise, Crown Princess",Henry W. Fischer,Biography,68256,raw/Biography/29167.txt,https://www.gutenberg.org/ebooks/29167,True
715,The Moon Endureth--Tales and Fancies,John Buchan,Fantasy,71322,raw/Fantasy/715.txt,https://www.gutenberg.org/ebooks/715,True
43127,Book 43127,Unknown,Fantasy,33851,raw/Fantasy/43127.txt,https://www.gutenberg.org/ebooks/43127,True
10463,The Little House in the Fairy Wood,Ethel Cook Eliot,Fantasy,37742,raw/Fantasy/10463.txt,https://www.gutenberg.org/ebooks/10463,True
17106,Histoire fantastique du célèbre Pierrot,Alfred Assollant,Fantasy,55206,raw/Fantasy/17106.txt,https://www.gutenberg.org/ebooks/17106,True
50361,Book 50361,Unknown,Fantasy,49182,raw/Fantasy/50361.txt,https://www.gutenberg.org/ebooks/50361,True
45666,Book 45666,Unknown,Fantasy,27987,raw/Fantasy/45666.txt,https://www.gutenberg.org/ebooks/45666,True
56555,The Magical Mimics in Oz,Jack Snow,Fantasy,33377,raw/Fantasy/56555.txt,https://www.gutenberg.org/ebooks/56555,True
3536,Book 3536,Unknown,Fantasy,68400,raw/Fantasy/3536.txt,https://www.gutenberg.org/ebooks/3536,True
19094,Magic,G.K. Chesterton,Fantasy,17948,raw/Fantasy/19094.txt,https://www.gutenberg.org/ebooks/19094,True
66321,Book 66321,Unknown,Fantasy,48883,raw/Fantasy/66321.txt,https://www.gutenberg.org/ebooks/66321,True
30833,The Eyes Have It,Gordon Randall Garrett,Fantasy,18696,raw/Fantasy/30833.txt,https://www.gutenberg.org/ebooks/30833,True
75585,Book 75585,Unknown,Fantasy,38949,raw/Fantasy/75585.txt,https://www.gutenberg.org/ebooks/75585,True
77099,Book 77099,Unknown,Fantasy,52422,raw/Fantasy/77099.txt,https://www.gutenberg.org/ebooks/77099,True
16259,The Surprising Adventures of the Magical Monarch of Mo and His People,L. Frank Baum,Fantasy,35652,raw/Fantasy/16259.txt,https://www.gutenberg.org/ebooks/16259,True
41071,Book 41071,Unknown,Fantasy,105779,raw/Fantasy/41071.txt,https://www.gutenberg.org/ebooks/41071,True
18768,The Sky Is Falling,Lester del Rey,Fantasy,39299,raw/Fantasy/18768.txt,https://www.gutenberg.org/ebooks/18768,True
66196,Book 66196,Unknown,Fantasy,25560,raw/Fantasy/66196.txt,https://www.gutenberg.org/ebooks/66196,True
37111,The Zankiwank and The Bletherwitch,S. J. Adair Fitzgerald,Fantasy,23880,raw/Fantasy/37111.txt,https://www.gutenberg.org/ebooks/37111,True
53252,Book 53252,Unknown,Fantasy,29809,raw/Fantasy/53252.txt,https://www.gutenberg.org/ebooks/53252,True
429,The Magic Egg and Other Stories,Frank Stockton,Fantasy,82557,raw/Fantasy/429.txt,https://www.gutenberg.org/ebooks/429,True
50658,Book 50658,Unknown,Fantasy,32334,raw/Fantasy/50658.txt,https://www.gutenberg.org/ebooks/50658,True
957,The Scarecrow of Oz,L. Frank Baum,Fantasy,48790,raw/Fantasy/957.txt,https://www.gutenberg.org/ebooks/957,True
74526,Book 74526,Unknown,Fantasy,10256,raw/Fantasy/74526.txt,https://www.gutenberg.org/ebooks/74526,True
39871,Bikey the Skicycle and Other Tales of Jimmieboy,John Kendrick Bangs,Fantasy,43597,raw/Fantasy/39871.txt,https://www.gutenberg.org/ebooks/39871,True
43126,Book 43126,Unknown,Fantasy,38802,raw/Fantasy/43126.txt,https://www.gutenberg.org/ebooks/43126,True
60162,Book 60162,Unknown,Fantasy,62048,raw/Fantasy/60162.txt,https://www.gutenberg.org/ebooks/60162,True
44924,Book 44924,Unknown,Fantasy,103900,raw/Fantasy/44924.txt,https://www.gutenberg.org/ebooks/44924,True
39662,The Magic Nuts,Mrs. Molesworth,Fantasy,42129,raw/Fantasy/39662.txt,https://www.gutenberg.org/ebooks/39662,True
61794,Book 61794,Unknown,Fantasy,10957,raw/Fantasy/61794.txt,https://www.gutenberg.org/ebooks/61794,True
71742,The Prince of the Pin Elves,Charles Lee Sleight,Fantasy,30310,raw/Fantasy/71742.txt,https://www.gutenberg.org/ebooks/71742,True
64049,Witch of the Demon Seas,A.A. Craig,Fantasy,23858,raw/Fantasy/64049.txt,https://www.gutenberg.org/ebooks/64049,True
76391,Book 76391,Unknown,Fantasy,26067,raw/Fantasy/76391.txt,https://www.gutenberg.org/ebooks/76391,True
33980,In Story-land,Elizabeth Harrison,Fantasy,40128,raw/Fantasy/33980.txt,https://www.gutenberg.org/ebooks/33980,True
74373,Book 74373,Unknown,Fantasy,20809,raw/Fantasy/74373.txt,https://www.gutenberg.org/ebooks/74373,True
65490,Magic London,Netta Syrett,Fantasy,51547,raw/Fantasy/65490.txt,https://www.gutenberg.org/ebooks/65490,True
67100,Book 67100,Unknown,Fantasy,10049,raw/Fantasy/67100.txt,https://www.gutenberg.org/ebooks/67100,True
73312,Book 73312,Unknown,Fantasy,108073,raw/Fantasy/73312.txt,https://www.gutenberg.org/ebooks/73312,True
485,The Road to Oz,L. Frank Baum,Fantasy,42349,raw/Fantasy/485.txt,https://www.gutenberg.org/ebooks/485,True
67087,Book 67087,Unknown,Fantasy,42438,raw/Fantasy/67087.txt,https://www.gutenberg.org/ebooks/67087,True
23162,No Great Magic,Fritz Reuter Leiber,Fantasy,20388,raw/Fantasy/23162.txt,https://www.gutenberg.org/ebooks/23162,True
32822,Daughter of the Night,Richard S. Shaver,Fantasy,14990,raw/Fantasy/32822.txt,https://www.gutenberg.org/ebooks/32822,True
65837,Book 65837,Unknown,Fantasy,85710,raw/Fantasy/65837.txt,https://www.gutenberg.org/ebooks/65837,True
958,Rinkitink in Oz,L. Frank Baum,Fantasy,52228,raw/Fantasy/958.txt,https://www.gutenberg.org/ebooks/958,True
77097,Book 77097,Unknown,Fantasy,54189,raw/Fantasy/77097.txt,https://www.gutenberg.org/ebooks/77097,True
60098,Book 60098,Unknown,Fantasy,58695,raw/Fantasy/60098.txt,https://www.gutenberg.org/ebooks/60098,True
24459,The Lost Princess of Oz,L. Frank Baum,Fantasy,50459,raw/Fantasy/24459.txt,https://www.gutenberg.org/ebooks/24459,True
518,The Enchanted Island of Yew,L. Frank Baum,Fantasy,40147,raw/Fantasy/518.txt,https://www.gutenberg.org/ebooks/518,True
62440,Book 62440,Unknown,Fantasy,30531,raw/Fantasy/62440.txt,https://www.gutenberg.org/ebooks/62440,True
39167,Fairies Afield,Mary Louisa Molesworth,Fantasy,55454,raw/Fantasy/39167.txt,https://www.gutenberg.org/ebooks/39167,True
57799,The House Of Arden,Edith Nesbit,Fantasy,76222,raw/Fantasy/57799.txt,https://www.gutenberg.org/ebooks/57799,True
77098,Book 77098,Unknown,Fantasy,55630,raw/Fantasy/77098.txt,https://www.gutenberg.org/ebooks/77098,True
28952,Mr. Wicker's Window,Carley Dawson,Fantasy,61639,raw/Fantasy/28952.txt,https://www.gutenberg.org/ebooks/28952,True
71268,Skull-face,Robert E. Howard,Fantasy,36284,raw/Fantasy/71268.txt,https://www.gutenberg.org/ebooks/71268,True
1667,My Aunt Margaret’s Mirror,Sir Walter Scott,Fantasy,16447,raw/Fantasy/1667.txt,https://www.gutenberg.org/ebooks/1667,True
8415,The Magician's Show Box and Other Stories,Lydia Maria Child,Fantasy,49563,raw/Fantasy/8415.txt,https://www.gutenberg.org/ebooks/8415,True
26944,The Magic Soap Bubble,David Cory,Fantasy,20047,raw/Fantasy/26944.txt,https://www.gutenberg.org/ebooks/26944,True
1307,Book 1307,Unknown,Fantasy,96835,raw/Fantasy/1307.txt,https://www.gutenberg.org/ebooks/1307,True
23625,The Magic Pudding,Norman Lindsay,Fantasy,22236,raw/Fantasy/23625.txt,https://www.gutenberg.org/ebooks/23625,True
4282,Don Rodriguez,"Edward John Moreton Drax Plunkett, Baron, Dunsany",Fantasy,76647,raw/Fantasy/4282.txt,https://www.gutenberg.org/ebooks/4282,True
53844,Book 53844,Unknown,Fantasy,44122,raw/Fantasy/53844.txt,https://www.gutenberg.org/ebooks/53844,True
10441,Book 10441,Unknown,Fantasy,47662,raw/Fantasy/10441.txt,https://www.gutenberg.org/ebooks/10441,True
4910,The Magic Pudding,Norman Lindsay,Fantasy,21440,raw/Fantasy/4910.txt,https://www.gutenberg.org/ebooks/4910,True
589,Catriona,Robert Louis Stevenson,Historical Fiction,104097,raw/Historical Fiction/589.txt,https://www.gutenberg.org/ebooks/589,True
76639,Book 76639,Unknown,Historical Fiction,317693,raw/Historical Fiction/76639.txt,https://www.gutenberg.org/ebooks/76639,True
53874,Book 53874,Unknown,Historical Fiction,151035,raw/Historical Fiction/53874.txt,https://www.gutenberg.org/ebooks/53874,True
4271,A Modern Telemachus,Charlotte M. Yonge,Historical Fiction,60979,raw/Historical Fiction/4271.txt,https://www.gutenberg.org/ebooks/4271,True
271,Black Beauty,Anna Sewell,Historical Fiction,62987,raw/Historical Fiction/271.txt,https://www.gutenberg.org/ebooks/271,True
13951,Book 13951,Unknown,Historical Fiction,225175,raw/Historical Fiction/13951.txt,https://www.gutenberg.org/ebooks/13951,True
19146,The Entailed Hat,George Alfred Townsend,Historical Fiction,183059,raw/Historical Fiction/19146.txt,https://www.gutenberg.org/ebooks/19146,True
47,Book 47,Unknown,Historical Fiction,91107,raw/Historical Fiction/47.txt,https://www.gutenberg.org/ebooks/47,True
2360,The Riddle Of The Sands,Erskine Childers,Historical Fiction,111532,raw/Historical Fiction/2360.txt,https://www.gutenberg.org/ebooks/2360,True
75011,Book 75011,Unknown,Historical Fiction,62965,raw/Historical Fiction/75011.txt,https://www.gutenberg.org/ebooks/75011,True
145,Book 145,Unknown,Historical Fiction,316399,raw/Historical Fiction/145.txt,https://www.gutenberg.org/ebooks/145,True
560,Mr. Standfast,John Buchan,Historical Fiction,131359,raw/Historical Fiction/560.txt,https://www.gutenberg.org/ebooks/560,True
34858,The Ordeal of Richard Feverel,George Meredith,Historical Fiction,179206,raw/Historical Fiction/34858.txt,https://www.gutenberg.org/ebooks/34858,True
1257,Book 1257,Unknown,Historical Fiction,229447,raw/Historical Fiction/1257.txt,https://www.gutenberg.org/ebooks/1257,True
25219,Hua Yueh Hen,Hsiu-Jen Wei,Historical Fiction,11230,raw/Historical Fiction/25219.txt,https://www.gutenberg.org/ebooks/25219,True
17489,Les misérables Tome I: Fantine,Victor Hugo,Historical Fiction,113120,raw/Historical Fiction/17489.txt,https://www.gutenberg.org/ebooks/17489,True
98,A Tale of Two Cities,Charles Dickens,Historical Fiction,138965,raw/Historical Fiction/98.txt,https://www.gutenberg.org/ebooks/98,True
23950,Romance of the Three Kingdoms,Guanzhong Luo,Historical Fiction,20619,raw/Historical Fiction/23950.txt,https://www.gutenberg.org/ebooks/23950,True
1184,Book 1184,Unknown,Historical Fiction,460989,raw/Historical Fiction/1184.txt,https://www.gutenberg.org/ebooks/1184,True
60086,Book 60086,Unknown,Historical Fiction,139008,raw/Historical Fiction/60086.txt,https://www.gutenberg.org/ebooks/60086,True
10676,Book 10676,Unknown,Historical Fiction,115155,raw/Historical Fiction/10676.txt,https://www.gutenberg.org/ebooks/10676,True
46409,Heidi,Johanna Spyri,Historical Fiction,69753,raw/Historical Fiction/46409.txt,https://www.gutenberg.org/ebooks/46409,True
2048,Book 2048,Unknown,Historical Fiction,128502,raw/Historical Fiction/2048.txt,https://www.gutenberg.org/ebooks/2048,True
4085,Book 4085,Unknown,Historical Fiction,190607,raw/Historical Fiction/4085.txt,https://www.gutenberg.org/ebooks/4085,True
940,Book 940,Unknown,Historical Fiction,148452,raw/Historical Fiction/940.txt,https://www.gutenberg.org/ebooks/940,True
30849,The Works of Robert Louis Stevenson - Swanston Edition Vol. 20 (of 25),Robert Louis Stevenson,Historical Fiction,136797,raw/Historical Fiction/30849.txt,https://www.gutenberg.org/ebooks/30849,True
15725,Doña Perfecta,Benito Pérez Galdós,Historical Fiction,119431,raw/Historical Fiction/15725.txt,https://www.gutenberg.org/ebooks/15725,True
6737,The Social Cancer,Jose Rizal,Historical Fiction,178882,raw/Historical Fiction/6737.txt,https://www.gutenberg.org/ebooks/6737,True
25350,Dang Kou Zhi,Wan-Chun Yu,Historical Fiction,23108,raw/Historical Fiction/25350.txt,https://www.gutenberg.org/ebooks/25350,True
13707,Book 13707,Unknown,Historical Fiction,147133,raw/Historical Fiction/13707.txt,https://www.gutenberg.org/ebooks/13707,True
45,Book 45,Unknown,Historical Fiction,102519,raw/Historical Fiction/45.txt,https://www.gutenberg.org/ebooks/45,True
70891,Œuvres complètes de Victor Hugo - Volume 20,Victor Hugo,Historical Fiction,79162,raw/Historical Fiction/70891.txt,https://www.gutenberg.org/ebooks/70891,True
2085,Cyropaedia,Xenophon,Historical Fiction,121640,raw/Historical Fiction/2085.txt,https://www.gutenberg.org/ebooks/2085,True
60,The Scarlet Pimpernel,Baroness Orczy,Historical Fiction,88761,raw/Historical Fiction/60.txt,https://www.gutenberg.org/ebooks/60,True
27997,Robert Orange,John Oliver Hobbes,Historical Fiction,102140,raw/Historical Fiction/27997.txt,https://www.gutenberg.org/ebooks/27997,True
51912,Book 51912,Unknown,Historical Fiction,98428,raw/Historical Fiction/51912.txt,https://www.gutenberg.org/ebooks/51912,True
43076,Book 43076,Unknown,Historical Fiction,117742,raw/Historical Fiction/43076.txt,https://www.gutenberg.org/ebooks/43076,True
73,Book 73,Unknown,Historical Fiction,46112,raw/Historical Fiction/73.txt,https://www.gutenberg.org/ebooks/73,True
47584,Book 47584,Unknown,Historical Fiction,138849,raw/Historical Fiction/47584.txt,https://www.gutenberg.org/ebooks/47584,True
26970,Peng Kung An,Tao Jen Tan Meng,Historical Fiction,31273,raw/Historical Fiction/26970.txt,https://www.gutenberg.org/ebooks/26970,True
421,Book 421,Unknown,Historical Fiction,81921,raw/Historical Fiction/421.txt,https://www.gutenberg.org/ebooks/421,True
174,Book 174,Unknown,Historical Fiction,78997,raw/Historical Fiction/174.txt,https://www.gutenberg.org/ebooks/174,True
21986,The Dash for Khartoum,George Alfred Henty,Historical Fiction,152264,raw/Historical Fiction/21986.txt,https://www.gutenberg.org/ebooks/21986,True
120,Book 120,Unknown,Historical Fiction,68655,raw/Historical Fiction/120.txt,https://www.gutenberg.org/ebooks/120,True
49987,Book 49987,Unknown,Historical Fiction,168967,raw/Historical Fiction/49987.txt,https://www.gutenberg.org/ebooks/49987,True
23825,Shi Gong Chuan,Anonymous,Historical Fiction,37331,raw/Historical Fiction/23825.txt,https://www.gutenberg.org/ebooks/23825,True
18547,Madame Flirt,Charles E. Pearce,Historical Fiction,79534,raw/Historical Fiction/18547.txt,https://www.gutenberg.org/ebooks/18547,True
1259,Book 1259,Unknown,Historical Fiction,242075,raw/Historical Fiction/1259.txt,https://www.gutenberg.org/ebooks/1259,True
2610,Notre-Dame de Paris,Victor Hugo,Historical Fiction,187642,raw/Historical Fiction/2610.txt,https://www.gutenberg.org/ebooks/2610,True
376,A Journal of the Plague Year,Daniel Defoe,Historical Fiction,97948,raw/Historical Fiction/376.txt,https://www.gutenberg.org/ebooks/376,True
23863,Shui Hu Zhuan,Nai an Shi,Historical Fiction,18312,raw/Historical Fiction/23863.txt,https://www.gutenberg.org/ebooks/23863,True
2638,The Idiot,Fyodor Dostoyevsky,Historical Fiction,244590,raw/Historical Fiction/2638.txt,https://www.gutenberg.org/ebooks/2638,True
7326,The Yeoman Adventurer,George W. Gough,Historical Fiction,128225,raw/Historical Fiction/7326.txt,https://www.gutenberg.org/ebooks/7326,True
917,Barnaby Rudge,Charles Dickens,Historical Fiction,256292,raw/Historical Fiction/917.txt,https://www.gutenberg.org/ebooks/917,True
23784,The History of Sir Richard Calmady,Lucas Malet,Historical Fiction,263838,raw/Historical Fiction/23784.txt,https://www.gutenberg.org/ebooks/23784,True
236,The Jungle Book,Rudyard Kipling,Historical Fiction,53875,raw/Historical Fiction/236.txt,https://www.gutenberg.org/ebooks/236,True
24264,A Dream Of Red Mansions,Xueqin Cao,Historical Fiction,38048,raw/Historical Fiction/24264.txt,https://www.gutenberg.org/ebooks/24264,True
51,Book 51,Unknown,Historical Fiction,76577,raw/Historical Fiction/51.txt,https://www.gutenberg.org/ebooks/51,True
36644,The Coward,Henry Morford,Historical Fiction,181762,raw/Historical Fiction/36644.txt,https://www.gutenberg.org/ebooks/36644,True
47629,Book 47629,Unknown,Historical Fiction,115233,raw/Historical Fiction/47629.txt,https://www.gutenberg.org/ebooks/47629,True
600,Notes from the Underground,Fyodor Dostoyevsky,Historical Fiction,47183,raw/Historical Fiction/600.txt,https://www.gutenberg.org/ebooks/600,True
25344,Book 25344,Unknown,Historical Fiction,83844,raw/Historical Fiction/25344.txt,https://www.gutenberg.org/ebooks/25344,True
25229,Fei Long Quan Chuan,Xuan Wu,Historical Fiction,13023,raw/Historical Fiction/25229.txt,https://www.gutenberg.org/ebooks/25229,True
46276,Book 46276,Unknown,Historical Fiction,75256,raw/Historical Fiction/46276.txt,https://www.gutenberg.org/ebooks/46276,True
17989,Book 17989,Unknown,Historical Fiction,121597,raw/Historical Fiction/17989.txt,https://www.gutenberg.org/ebooks/17989,True
67138,Book 67138,Unknown,Historical Fiction,67916,raw/Historical Fiction/67138.txt,https://www.gutenberg.org/ebooks/67138,True
41,Book 41,Unknown,Historical Fiction,12232,raw/Historical Fiction/41.txt,https://www.gutenberg.org/ebooks/41,True
75201,Book 75201,Unknown,Historical Fiction,88681,raw/Historical Fiction/75201.txt,https://www.gutenberg.org/ebooks/75201,True
77,Book 77,Unknown,Historical Fiction,104893,raw/Historical Fiction/77.txt,https://www.gutenberg.org/ebooks/77,True
2160,Book 2160,Unknown,Historical Fiction,148373,raw/Historical Fiction/2160.txt,https://www.gutenberg.org/ebooks/2160,True
28240,Pan Tadeusz,Adam Mickiewicz,Historical Fiction,116899,raw/Historical Fiction/28240.txt,https://www.gutenberg.org/ebooks/28240,True
1837,"The Prince and The Pauper, Complete",Mark Twain (Samuel Clemens),Historical Fiction,73104,raw/Historical Fiction/1837.txt,https://www.gutenberg.org/ebooks/1837,True
66638,Book 66638,Unknown,Historical Fiction,162811,raw/Historical Fiction/66638.txt,https://www.gutenberg.org/ebooks/66638,True
25559,Chinese Novels History,Shuren Zhou,Historical Fiction,11440,raw/Historical Fiction/25559.txt,https://www.gutenberg.org/ebooks/25559,True
29032,Haiguo Qunqiu Sea Country Spring and Autumn,Ji Wang,Historical Fiction,17421,raw/Historical Fiction/29032.txt,https://www.gutenberg.org/ebooks/29032,True
1237,Book 1237,Unknown,Historical Fiction,103625,raw/Historical Fiction/1237.txt,https://www.gutenberg.org/ebooks/1237,True
4078,The Picture of Dorian Gray,Oscar Wilde,Historical Fiction,57679,raw/Historical Fiction/4078.txt,https://www.gutenberg.org/ebooks/4078,True
6593,Book 6593,Unknown,Historical Fiction,350606,raw/Historical Fiction/6593.txt,https://www.gutenberg.org/ebooks/6593,True
9473,The Knights of the Cross,Henryk Sienkiewicz,Historical Fiction,220621,raw/Historical Fiction/9473.txt,https://www.gutenberg.org/ebooks/9473,True
599,Book 599,Unknown,Historical Fiction,302402,raw/Historical Fiction/599.txt,https://www.gutenberg.org/ebooks/599,True
1450,Book 1450,Unknown,Historical Fiction,55713,raw/Historical Fiction/1450.txt,https://www.gutenberg.org/ebooks/1450,True
55179,One of The Six Hundred,James Grant,Historical Fiction,166436,raw/Historical Fiction/55179.txt,https://www.gutenberg.org/ebooks/55179,True
9745,The Rock of Chickamauga,Joseph A. Altsheler,Historical Fiction,88423,raw/Historical Fiction/9745.txt,https://www.gutenberg.org/ebooks/9745,True
20228,Book 20228,Unknown,Historical Fiction,175172,raw/Historical Fiction/20228.txt,https://www.gutenberg.org/ebooks/20228,True
53154,Book 53154,Unknown,Historical Fiction,87780,raw/Historical Fiction/53154.txt,https://www.gutenberg.org/ebooks/53154,True
27872,"A History of the French Novel, Vol. 2",George Saintsbury,Historical Fiction,231518,raw/Historical Fiction/27872.txt,https://www.gutenberg.org/ebooks/27872,True
23700,The Decameron of Giovanni Boccaccio,Giovanni Boccaccio,Historical Fiction,310921,raw/Historical Fiction/23700.txt,https://www.gutenberg.org/ebooks/23700,True
1831,Book 1831,Unknown,Mystery/Crime,132390,raw/Mystery_Crime/1831.txt,https://www.gutenberg.org/ebooks/1831,True
57669,The problem of Cell 13,Jacques Futrelle,Mystery/Crime,80875,raw/Mystery_Crime/57669.txt,https://www.gutenberg.org/ebooks/57669,True
223,The Wisdom of Father Brown,G. K. Chesterton,Mystery/Crime,74684,raw/Mystery_Crime/223.txt,https://www.gutenberg.org/ebooks/223,True
43379,Book 43379,Unknown,Mystery/Crime,129596,raw/Mystery_Crime/43379.txt,https://www.gutenberg.org/ebooks/43379,True
6133,"The Extraordinary Adventures of Arsène Lupin, Gentleman-Burglar",Maurice Leblanc,Mystery/Crime,56978,raw/Mystery_Crime/6133.txt,https://www.gutenberg.org/ebooks/6133,True
58820,Whose Body?,Dorothy L. Sayers,Mystery/Crime,62020,raw/Mystery_Crime/58820.txt,https://www.gutenberg.org/ebooks/58820,True
26176,The Secret House,Edgar Wallace,Mystery/Crime,61855,raw/Mystery_Crime/26176.txt,https://www.gutenberg.org/ebooks/26176,True
1747,The Red Seal,Natalie Sumner Lincoln,Mystery/Crime,58164,raw/Mystery_Crime/1747.txt,https://www.gutenberg.org/ebooks/1747,True
1686,The Secret of the Night,Gaston Leroux,Mystery/Crime,99862,raw/Mystery_Crime/1686.txt,https://www.gutenberg.org/ebooks/1686,True
69087,Book 69087,Unknown,Mystery/Crime,70745,raw/Mystery_Crime/69087.txt,https://www.gutenberg.org/ebooks/69087,True
32854,"Arsène Lupin, gentleman-cambrioleur",Maurice Leblanc,Mystery/Crime,57580,raw/Mystery_Crime/32854.txt,https://www.gutenberg.org/ebooks/32854,True
2038,The Lock And Key Library,Various,Mystery/Crime,128235,raw/Mystery_Crime/2038.txt,https://www.gutenberg.org/ebooks/2038,True
155,Book 155,Unknown,Mystery/Crime,194927,raw/Mystery_Crime/155.txt,https://www.gutenberg.org/ebooks/155,True
537,Tales of Terror and Mystery,Arthur Conan Doyle,Mystery/Crime,78153,raw/Mystery_Crime/537.txt,https://www.gutenberg.org/ebooks/537,True
2554,Book 2554,Unknown,Mystery/Crime,203523,raw/Mystery_Crime/2554.txt,https://www.gutenberg.org/ebooks/2554,True
23432,Masterpieces of Mystery In Four Volumes,Various,Mystery/Crime,67674,raw/Mystery_Crime/23432.txt,https://www.gutenberg.org/ebooks/23432,True
12758,Book 12758,Unknown,Mystery/Crime,101679,raw/Mystery_Crime/12758.txt,https://www.gutenberg.org/ebooks/12758,True
70432,Clouds of witness,Dorothy L. Sayers,Mystery/Crime,86237,raw/Mystery_Crime/70432.txt,https://www.gutenberg.org/ebooks/70432,True
2346,Book 2346,Unknown,Mystery/Crime,10685,raw/Mystery_Crime/2346.txt,https://www.gutenberg.org/ebooks/2346,True
75273,Book 75273,Unknown,Mystery/Crime,119845,raw/Mystery_Crime/75273.txt,https://www.gutenberg.org/ebooks/75273,True
108,Book 108,Unknown,Mystery/Crime,112134,raw/Mystery_Crime/108.txt,https://www.gutenberg.org/ebooks/108,True
61168,Book 61168,Unknown,Mystery/Crime,75253,raw/Mystery_Crime/61168.txt,https://www.gutenberg.org/ebooks/61168,True
36346,The Mandarin's Fan,Fergus Hume,Mystery/Crime,79913,raw/Mystery_Crime/36346.txt,https://www.gutenberg.org/ebooks/36346,True
27794,Book 27794,Unknown,Mystery/Crime,101527,raw/Mystery_Crime/27794.txt,https://www.gutenberg.org/ebooks/27794,True
27523,Masterpieces of Mystery In Four Volumes,Various,Mystery/Crime,68781,raw/Mystery_Crime/27523.txt,https://www.gutenberg.org/ebooks/27523,True
68338,Book 68338,Unknown,Mystery/Crime,34934,raw/Mystery_Crime/68338.txt,https://www.gutenberg.org/ebooks/68338,True
173,Book 173,Unknown,Mystery/Crime,72796,raw/Mystery_Crime/173.txt,https://www.gutenberg.org/ebooks/173,True
17866,Murder in the Gunroom,Henry Beam Piper,Mystery/Crime,70388,raw/Mystery_Crime/17866.txt,https://www.gutenberg.org/ebooks/17866,True
28333,Messengers of Evil,Pierre Souvestre,Mystery/Crime,96000,raw/Mystery_Crime/28333.txt,https://www.gutenberg.org/ebooks/28333,True
1849,The Yellow Crayon,E. Phillips Oppenheim,Mystery/Crime,78794,raw/Mystery_Crime/1849.txt,https://www.gutenberg.org/ebooks/1849,True
76728,Book 76728,Unknown,Mystery/Crime,130766,raw/Mystery_Crime/76728.txt,https://www.gutenberg.org/ebooks/76728,True
1685,Book 1685,Unknown,Mystery/Crime,74112,raw/Mystery_Crime/1685.txt,https://www.gutenberg.org/ebooks/1685,True
39544,The Incendiary,W. A. (William Augustine) Leahy,Mystery/Crime,129587,raw/Mystery_Crime/39544.txt,https://www.gutenberg.org/ebooks/39544,True
72719,Book 72719,Unknown,Mystery/Crime,95215,raw/Mystery_Crime/72719.txt,https://www.gutenberg.org/ebooks/72719,True
21854,The Woman in Black,Edmund Clerihew Bentley,Mystery/Crime,72394,raw/Mystery_Crime/21854.txt,https://www.gutenberg.org/ebooks/21854,True
70083,The tower treasure,Franklin W. Dixon,Mystery/Crime,44487,raw/Mystery_Crime/70083.txt,https://www.gutenberg.org/ebooks/70083,True
204,The Innocence of Father Brown,G. K. Chesterton,Mystery/Crime,81969,raw/Mystery_Crime/204.txt,https://www.gutenberg.org/ebooks/204,True
65238,Book 65238,Unknown,Mystery/Crime,74635,raw/Mystery_Crime/65238.txt,https://www.gutenberg.org/ebooks/65238,True
1872,The Red House Mystery,A. A. Milne,Mystery/Crime,63448,raw/Mystery_Crime/1872.txt,https://www.gutenberg.org/ebooks/1872,True
21617,That Affair Next Door,Anna Katharine Green,Mystery/Crime,107961,raw/Mystery_Crime/21617.txt,https://www.gutenberg.org/ebooks/21617,True
38664,The Four Corners of the World,A. E. W. (Alfred Edward Woodley) Mason,Mystery/Crime,103388,raw/Mystery_Crime/38664.txt,https://www.gutenberg.org/ebooks/38664,True
4047,The Leavenworth case,Anna Katharine Green,Mystery/Crime,114347,raw/Mystery_Crime/4047.txt,https://www.gutenberg.org/ebooks/4047,True
7691,"Lucretia, Complete",Edward Bulwer-Lytton,Mystery/Crime,168423,raw/Mystery_Crime/7691.txt,https://www.gutenberg.org/ebooks/7691,True
1695,The Man Who Was Thursday,G. K. Chesterton,Mystery/Crime,61240,raw/Mystery_Crime/1695.txt,https://www.gutenberg.org/ebooks/1695,True
863,Book 863,Unknown,Mystery/Crime,56553,raw/Mystery_Crime/863.txt,https://www.gutenberg.org/ebooks/863,True
20985,The Banner Boy Scouts on a Tour,George A. Warren,Mystery/Crime,70500,raw/Mystery_Crime/20985.txt,https://www.gutenberg.org/ebooks/20985,True
72855,Book 72855,Unknown,Mystery/Crime,71549,raw/Mystery_Crime/72855.txt,https://www.gutenberg.org/ebooks/72855,True
221,The Return of Sherlock Holmes,Arthur Conan Doyle,Mystery/Crime,115469,raw/Mystery_Crime/221.txt,https://www.gutenberg.org/ebooks/221,True
48320,Book 48320,Unknown,Mystery/Crime,106422,raw/Mystery_Crime/48320.txt,https://www.gutenberg.org/ebooks/48320,True
3803,Book 3803,Unknown,Mystery/Crime,145349,raw/Mystery_Crime/3803.txt,https://www.gutenberg.org/ebooks/3803,True
4223,The Mystery of a Hansom Cab,Fergus Hume,Mystery/Crime,90959,raw/Mystery_Crime/4223.txt,https://www.gutenberg.org/ebooks/4223,True
70175,The secret of Father Brown,Gilbert Keith Chesterton,Mystery/Crime,66085,raw/Mystery_Crime/70175.txt,https://www.gutenberg.org/ebooks/70175,True
38983,The Camp Fire Girls Solve a Mystery,Hildegard G. Frey,Mystery/Crime,56277,raw/Mystery_Crime/38983.txt,https://www.gutenberg.org/ebooks/38983,True
