book_id,title,author,genre,word_count,file_path,url,processed_path
70930,A memoir of Miss Hannah Adams,Hannah Adams,Biography,22029.0,raw/Biography/70930.txt,https://www.gutenberg.org/ebooks/70930,processed/Biography/70930.txt
47344,Book 47344,Unknown,Biography,143301.0,raw/Biography/47344.txt,https://www.gutenberg.org/ebooks/47344,processed/Biography/47344.txt
16781,"Memoir, Correspondence, And Miscellanies, From The Papers Of Thomas Jefferson",Thomas Jefferson,Biography,204712.0,raw/Biography/16781.txt,https://www.gutenberg.org/ebooks/16781,processed/Biography/16781.txt
10587,Book 10587,Unknown,Biography,97872.0,raw/Biography/10587.txt,https://www.gutenberg.org/ebooks/10587,processed/Biography/10587.txt
2962,The Eternal Quest: Return to Paris,Jacques Casanova de Seingalt,Biography,50853.0,raw/Biography/2962.txt,https://www.gutenberg.org/ebooks/2962,processed/Biography/2962.txt
53969,Book 53969,Unknown,Biography,147449.0,raw/Biography/53969.txt,https://www.gutenberg.org/ebooks/53969,processed/Biography/53969.txt
1068,Book 1068,Unknown,Biography,152902.0,raw/Biography/1068.txt,https://www.gutenberg.org/ebooks/1068,processed/Biography/1068.txt
14428,"The Life and Correspondence of Sir Isaac Brock, K.B.",Sir Isaac Brock,Biography,126928.0,raw/Biography/14428.txt,https://www.gutenberg.org/ebooks/14428,processed/Biography/14428.txt
28860,"The Memoirs, Correspondence, And Miscellanies, From The Papers Of Thomas Jefferson",Thomas Jefferson,Biography,10829.0,raw/Biography/28860.txt,https://www.gutenberg.org/ebooks/28860,processed/Biography/28860.txt
42097,Book 42097,Unknown,Biography,80569.0,raw/Biography/42097.txt,https://www.gutenberg.org/ebooks/42097,processed/Biography/42097.txt
3562,"Memoirs of Napoleon Bonaparte, v12",Louis Antoine Fauvelet de Bourrienne,Biography,38704.0,raw/Biography/3562.txt,https://www.gutenberg.org/ebooks/3562,processed/Biography/3562.txt
9669,"Specimens with Memoirs of the Less-known British Poets, Vol. 3",George Gilfillan,Biography,84773.0,raw/Biography/9669.txt,https://www.gutenberg.org/ebooks/9669,processed/Biography/9669.txt
5852,"The Memoirs of General W. T. Sherman, Vol. II., Part 3",William T. Sherman,Biography,62189.0,raw/Biography/5852.txt,https://www.gutenberg.org/ebooks/5852,processed/Biography/5852.txt
3565,"Memoirs of Napoleon Bonaparte, v15",Louis Antoine Fauvelet de Bourrienne,Biography,22264.0,raw/Biography/3565.txt,https://www.gutenberg.org/ebooks/3565,processed/Biography/3565.txt
34123,Familiar Letters of John Adams and His Wife Abigail Adams During the Revolution,John Adams,Biography,171185.0,raw/Biography/34123.txt,https://www.gutenberg.org/ebooks/34123,processed/Biography/34123.txt
46391,Book 46391,Unknown,Biography,83182.0,raw/Biography/46391.txt,https://www.gutenberg.org/ebooks/46391,processed/Biography/46391.txt
2969,Adventures In The South: Back Again to Paris,Jacques Casanova de Seingalt,Biography,46882.0,raw/Biography/2969.txt,https://www.gutenberg.org/ebooks/2969,processed/Biography/2969.txt
46310,Book 46310,Unknown,Biography,202164.0,raw/Biography/46310.txt,https://www.gutenberg.org/ebooks/46310,processed/Biography/46310.txt
1333,Robert F. Murray,Robert F. Murray,Biography,26700.0,raw/Biography/1333.txt,https://www.gutenberg.org/ebooks/1333,processed/Biography/1333.txt
1067,Book 1067,Unknown,Biography,128278.0,raw/Biography/1067.txt,https://www.gutenberg.org/ebooks/1067,processed/Biography/1067.txt
46407,Book 46407,Unknown,Biography,99844.0,raw/Biography/46407.txt,https://www.gutenberg.org/ebooks/46407,processed/Biography/46407.txt
5716,Memoirs,Prince de Joinville,Biography,116457.0,raw/Biography/5716.txt,https://www.gutenberg.org/ebooks/5716,processed/Biography/5716.txt
27153,Spare Hours,John Brown,Biography,126329.0,raw/Biography/27153.txt,https://www.gutenberg.org/ebooks/27153,processed/Biography/27153.txt
2963,The Eternal Quest: Holland and Germany,Jacques Casanova de Seingalt,Biography,38813.0,raw/Biography/2963.txt,https://www.gutenberg.org/ebooks/2963,processed/Biography/2963.txt
3844,"Memoirs Of Jean Francois Paul De Gondi, Cardinal De Retz, Volume III.","Jean Francois Paul de Gondi, Cardinal de Retz",Biography,29417.0,raw/Biography/3844.txt,https://www.gutenberg.org/ebooks/3844,processed/Biography/3844.txt
2956,To Paris And Prison: Paris,Jacques Casanova de Seingalt,Biography,67387.0,raw/Biography/2956.txt,https://www.gutenberg.org/ebooks/2956,processed/Biography/2956.txt
3841,"Memoirs of Marguerite de Valois, Complete","Marguerite de Valois, Queen of Navarre",Biography,76677.0,raw/Biography/3841.txt,https://www.gutenberg.org/ebooks/3841,processed/Biography/3841.txt
3879,"The Memoirs of Louis XV. and XVI., Volume 4","Madame du Hausset, and of an Unknown English Girl and the Princess Lamballe",Biography,21299.0,raw/Biography/3879.txt,https://www.gutenberg.org/ebooks/3879,processed/Biography/3879.txt
7775,Memoirs of the Life of the Rt. Hon. Richard Brinsley Sheridan — Volume 02,Thomas Moore,Biography,131679.0,raw/Biography/7775.txt,https://www.gutenberg.org/ebooks/7775,processed/Biography/7775.txt
2523,The Memoirs of Victor Hugo,Victor Hugo,Biography,79922.0,raw/Biography/2523.txt,https://www.gutenberg.org/ebooks/2523,processed/Biography/2523.txt
58746,"Memoir of the Life and Services of Vice-Admiral Sir Jahleel Brenton, Baronet, K.C.B.",Jahleel Brenton,Biography,189390.0,raw/Biography/58746.txt,https://www.gutenberg.org/ebooks/58746,processed/Biography/58746.txt
13105,Book 13105,Unknown,Biography,95693.0,raw/Biography/13105.txt,https://www.gutenberg.org/ebooks/13105,processed/Biography/13105.txt
42092,Book 42092,Unknown,Biography,77651.0,raw/Biography/42092.txt,https://www.gutenberg.org/ebooks/42092,processed/Biography/42092.txt
5416,"The Memoirs of Count Grammont, Complete",Anthony Hamilton,Biography,111811.0,raw/Biography/5416.txt,https://www.gutenberg.org/ebooks/5416,processed/Biography/5416.txt
60075,Book 60075,Unknown,Biography,79745.0,raw/Biography/60075.txt,https://www.gutenberg.org/ebooks/60075,processed/Biography/60075.txt
30823,Memoirs of Life and Literature,W. H. Mallock,Biography,97591.0,raw/Biography/30823.txt,https://www.gutenberg.org/ebooks/30823,processed/Biography/30823.txt
4727,Book 4727,Unknown,Biography,12521.0,raw/Biography/4727.txt,https://www.gutenberg.org/ebooks/4727,processed/Biography/4727.txt
3887,"The Memoirs of Marie Antoinette, Queen Of France, Volume 4",Madame Campan,Biography,23835.0,raw/Biography/3887.txt,https://www.gutenberg.org/ebooks/3887,processed/Biography/3887.txt
42602,Book 42602,Unknown,Biography,188741.0,raw/Biography/42602.txt,https://www.gutenberg.org/ebooks/42602,processed/Biography/42602.txt
55124,Book 55124,Unknown,Biography,111645.0,raw/Biography/55124.txt,https://www.gutenberg.org/ebooks/55124,processed/Biography/55124.txt
72166,Book 72166,Unknown,Biography,83520.0,raw/Biography/72166.txt,https://www.gutenberg.org/ebooks/72166,processed/Biography/72166.txt
70658,The life of Rev. Henry Martyn,John Hall,Biography,59839.0,raw/Biography/70658.txt,https://www.gutenberg.org/ebooks/70658,processed/Biography/70658.txt
43522,Book 43522,Unknown,Biography,89946.0,raw/Biography/43522.txt,https://www.gutenberg.org/ebooks/43522,processed/Biography/43522.txt
16301,Memoiren einer Sozialistin: Lehrjahre,Lily Braun,Biography,159085.0,raw/Biography/16301.txt,https://www.gutenberg.org/ebooks/16301,processed/Biography/16301.txt
24497,"Memoirs of the Life of Sir Walter Scott, Volume I (of 10)",John Gibson Lockhart,Biography,103323.0,raw/Biography/24497.txt,https://www.gutenberg.org/ebooks/24497,processed/Biography/24497.txt
3885,"The Memoirs of Marie Antoinette, Queen Of France, Volume 2",Madame Campan,Biography,25679.0,raw/Biography/3885.txt,https://www.gutenberg.org/ebooks/3885,processed/Biography/3885.txt
46752,Book 46752,Unknown,Biography,216462.0,raw/Biography/46752.txt,https://www.gutenberg.org/ebooks/46752,processed/Biography/46752.txt
33225,The Memoirs of Count Carlo Gozzi,Count Carlo Gozzi,Biography,97213.0,raw/Biography/33225.txt,https://www.gutenberg.org/ebooks/33225,processed/Biography/33225.txt
39306,The Memoires of Casanova,Jacques Casanova de Seingalt,Biography,206403.0,raw/Biography/39306.txt,https://www.gutenberg.org/ebooks/39306,processed/Biography/39306.txt
70149,Under England's flag: from 1804-1809,Charles Boothby,Biography,73672.0,raw/Biography/70149.txt,https://www.gutenberg.org/ebooks/70149,processed/Biography/70149.txt
4725,Book 4725,Unknown,Biography,21298.0,raw/Biography/4725.txt,https://www.gutenberg.org/ebooks/4725,processed/Biography/4725.txt
2966,Adventures In The South: Depart Switzerland,Jacques Casanova de Seingalt,Biography,32380.0,raw/Biography/2966.txt,https://www.gutenberg.org/ebooks/2966,processed/Biography/2966.txt
51105,Book 51105,Unknown,Biography,211942.0,raw/Biography/51105.txt,https://www.gutenberg.org/ebooks/51105,processed/Biography/51105.txt
75768,Book 75768,Unknown,Biography,74290.0,raw/Biography/75768.txt,https://www.gutenberg.org/ebooks/75768,processed/Biography/75768.txt
36144,"The Mapleson Memoirs, vol II",James H. Mapleson,Biography,76539.0,raw/Biography/36144.txt,https://www.gutenberg.org/ebooks/36144,processed/Biography/36144.txt
3849,"The Memoirs of Madame de Montespan, Volume III.",Madame La Marquise De Montespan,Biography,18984.0,raw/Biography/3849.txt,https://www.gutenberg.org/ebooks/3849,processed/Biography/3849.txt
72165,Book 72165,Unknown,Biography,85365.0,raw/Biography/72165.txt,https://www.gutenberg.org/ebooks/72165,processed/Biography/72165.txt
32474,"The Memoirs of the Conquistador Bernal Diaz del Castillo, Vol 1 (of 2)",Bernal Diaz del Castillo,Biography,187310.0,raw/Biography/32474.txt,https://www.gutenberg.org/ebooks/32474,processed/Biography/32474.txt
7149,The Poetical Works of Henry Kirke White,Henry Kirke White,Biography,60835.0,raw/Biography/7149.txt,https://www.gutenberg.org/ebooks/7149,processed/Biography/7149.txt
3858,"The Memoirs of Louis XIV. and the Regency, Book IV.","Elizabeth-Charlotte, Duchesse d'Orleans",Biography,25865.0,raw/Biography/3858.txt,https://www.gutenberg.org/ebooks/3858,processed/Biography/3858.txt
3846,"The Memoirs of Cardinal de Retz, Complete","Jean Francois Paul de Gondi, Cardinal de Retz",Biography,106009.0,raw/Biography/3846.txt,https://www.gutenberg.org/ebooks/3846,processed/Biography/3846.txt
2965,The Eternal Quest: With Voltaire,Jacques Casanova de Seingalt,Biography,31203.0,raw/Biography/2965.txt,https://www.gutenberg.org/ebooks/2965,processed/Biography/2965.txt
72209,Book 72209,Unknown,Biography,36959.0,raw/Biography/72209.txt,https://www.gutenberg.org/ebooks/72209,processed/Biography/72209.txt
46750,Book 46750,Unknown,Biography,49258.0,raw/Biography/46750.txt,https://www.gutenberg.org/ebooks/46750,processed/Biography/46750.txt
5851,"The Memoirs of General W. T. Sherman, Vol. I., Part 2",William T. Sherman,Biography,107359.0,raw/Biography/5851.txt,https://www.gutenberg.org/ebooks/5851,processed/Biography/5851.txt
59489,"Memoirs of Sergeant Bourgogne, 1812-1813",Adrien Jean Baptiste François Bourgogne,Biography,121909.0,raw/Biography/59489.txt,https://www.gutenberg.org/ebooks/59489,processed/Biography/59489.txt
3566,"Memoirs of Napoleon Bonaparte, v16",Louis Antoine Fauvelet de Bourrienne,Biography,22338.0,raw/Biography/3566.txt,https://www.gutenberg.org/ebooks/3566,processed/Biography/3566.txt
37773,"A Memoir of Sir Edmund Andros, Knt.,",William Henry Whitmore,Biography,16729.0,raw/Biography/37773.txt,https://www.gutenberg.org/ebooks/37773,processed/Biography/37773.txt
75863,Book 75863,Unknown,Biography,194863.0,raw/Biography/75863.txt,https://www.gutenberg.org/ebooks/75863,processed/Biography/75863.txt
43680,Book 43680,Unknown,Biography,132036.0,raw/Biography/43680.txt,https://www.gutenberg.org/ebooks/43680,processed/Biography/43680.txt
2960,To Paris And Prison: Under the Leads,Jacques Casanova de Seingalt,Biography,57520.0,raw/Biography/2960.txt,https://www.gutenberg.org/ebooks/2960,processed/Biography/2960.txt
8136,Henry Fielding: a Memoir,G. M. Godden,Biography,88181.0,raw/Biography/8136.txt,https://www.gutenberg.org/ebooks/8136,processed/Biography/8136.txt
52163,Book 52163,Unknown,Biography,120826.0,raw/Biography/52163.txt,https://www.gutenberg.org/ebooks/52163,processed/Biography/52163.txt
34827,"Memoirs of Service Afloat, During the War Between the States",Raphael Semmes,Biography,328680.0,raw/Biography/34827.txt,https://www.gutenberg.org/ebooks/34827,processed/Biography/34827.txt
8536,Philip Gilbert Hamerton,Eugénie Hamerton,Biography,213261.0,raw/Biography/8536.txt,https://www.gutenberg.org/ebooks/8536,processed/Biography/8536.txt
4726,Book 4726,Unknown,Biography,20142.0,raw/Biography/4726.txt,https://www.gutenberg.org/ebooks/4726,processed/Biography/4726.txt
3896,"Memoirs of the Court of St. Cloud, Volume 5",Lewis Goldsmith,Biography,20409.0,raw/Biography/3896.txt,https://www.gutenberg.org/ebooks/3896,processed/Biography/3896.txt
34406,Prison Memoirs of an Anarchist,Alexander Berkman,Biography,147052.0,raw/Biography/34406.txt,https://www.gutenberg.org/ebooks/34406,processed/Biography/34406.txt
29689,Henry the Sixth,John Blacman,Biography,19500.0,raw/Biography/29689.txt,https://www.gutenberg.org/ebooks/29689,processed/Biography/29689.txt
20256,Memoir of the Life of John Quincy Adams.,Josiah Quincy,Biography,122002.0,raw/Biography/20256.txt,https://www.gutenberg.org/ebooks/20256,processed/Biography/20256.txt
25700,The Greville Memoirs,Charles C. F. Greville,Biography,181356.0,raw/Biography/25700.txt,https://www.gutenberg.org/ebooks/25700,processed/Biography/25700.txt
3877,"The Memoirs of Louis XV. and XVI., Volume 2","Madame du Hausset, and of an Unknown English Girl and the Princess Lamballe",Biography,24212.0,raw/Biography/3877.txt,https://www.gutenberg.org/ebooks/3877,processed/Biography/3877.txt
3873,"The Memoirs of Louis XIV., Volume 14",Duc de Saint-Simon,Biography,28891.0,raw/Biography/3873.txt,https://www.gutenberg.org/ebooks/3873,processed/Biography/3873.txt
3555,"Memoirs of Napoleon Bonaparte, V5",Louis Antoine Fauvelet de Bourrienne,Biography,40945.0,raw/Biography/3555.txt,https://www.gutenberg.org/ebooks/3555,processed/Biography/3555.txt
67847,Memoirs and Posthumous Works of Mary Wollstonecraft Godwin,Mary Wollstonecraft Godwin,Biography,60598.0,raw/Biography/67847.txt,https://www.gutenberg.org/ebooks/67847,processed/Biography/67847.txt
68045,She and he; Lavinia; Memoir,George Sand,Biography,106225.0,raw/Biography/68045.txt,https://www.gutenberg.org/ebooks/68045,processed/Biography/68045.txt
70497,The Oxford Methodists,Luke Tyerman,Biography,194063.0,raw/Biography/70497.txt,https://www.gutenberg.org/ebooks/70497,processed/Biography/70497.txt
39304,The Memoires of Casanova,Jacques Casanova de Seingalt,Biography,201969.0,raw/Biography/39304.txt,https://www.gutenberg.org/ebooks/39304,processed/Biography/39304.txt
3894,"Memoirs of the Court of St. Cloud, Volume 3",Lewis Goldsmith,Biography,21748.0,raw/Biography/3894.txt,https://www.gutenberg.org/ebooks/3894,processed/Biography/3894.txt
61468,Book 61468,Unknown,Biography,72763.0,raw/Biography/61468.txt,https://www.gutenberg.org/ebooks/61468,processed/Biography/61468.txt
59000,Memoirs of an American Lady,Anonymous,Biography,113639.0,raw/Biography/59000.txt,https://www.gutenberg.org/ebooks/59000,processed/Biography/59000.txt
3551,"Memoirs of Napoleon Bonaparte, V1",Louis Antoine Fauvelet de Bourrienne,Biography,31250.0,raw/Biography/3551.txt,https://www.gutenberg.org/ebooks/3551,processed/Biography/3551.txt
7117,Memoirs of Sir Wemyss Reid 1842-1885,T. Wemyss Reid,Biography,124332.0,raw/Biography/7117.txt,https://www.gutenberg.org/ebooks/7117,processed/Biography/7117.txt
35992,Memoirs of Orange Jacobs,Orange Jacobs,Biography,70679.0,raw/Biography/35992.txt,https://www.gutenberg.org/ebooks/35992,processed/Biography/35992.txt
27151,Memoirs and Correspondence of Admiral Lord de Saumarez. Vol II,Sir John Ross,Biography,124175.0,raw/Biography/27151.txt,https://www.gutenberg.org/ebooks/27151,processed/Biography/27151.txt
16302,Memoiren einer Sozialistin: Kampfjahre,Lily Braun,Biography,153274.0,raw/Biography/16302.txt,https://www.gutenberg.org/ebooks/16302,processed/Biography/16302.txt
7932,Brook Farm,John Thomas Codman,Biography,97762.0,raw/Biography/7932.txt,https://www.gutenberg.org/ebooks/7932,processed/Biography/7932.txt
2973,In London And Moscow: The English,Jacques Casanova de Seingalt,Biography,30675.0,raw/Biography/2973.txt,https://www.gutenberg.org/ebooks/2973,processed/Biography/2973.txt
49546,Book 49546,Unknown,Biography,31061.0,raw/Biography/49546.txt,https://www.gutenberg.org/ebooks/49546,processed/Biography/49546.txt
16245,Ten Years' Exile,"Anne Louise Germaine Necker, Baronne (Baroness) de Stael-Holstein",Biography,77233.0,raw/Biography/16245.txt,https://www.gutenberg.org/ebooks/16245,processed/Biography/16245.txt
29167,"Secret Memoirs: The Story of Louise, Crown Princess",Henry W. Fischer,Biography,68256.0,raw/Biography/29167.txt,https://www.gutenberg.org/ebooks/29167,processed/Biography/29167.txt
715,The Moon Endureth--Tales and Fancies,John Buchan,Fantasy,71322.0,raw/Fantasy/715.txt,https://www.gutenberg.org/ebooks/715,processed/Fantasy/715.txt
43127,Book 43127,Unknown,Fantasy,33851.0,raw/Fantasy/43127.txt,https://www.gutenberg.org/ebooks/43127,processed/Fantasy/43127.txt
10463,The Little House in the Fairy Wood,Ethel Cook Eliot,Fantasy,37742.0,raw/Fantasy/10463.txt,https://www.gutenberg.org/ebooks/10463,processed/Fantasy/10463.txt
17106,Histoire fantastique du célèbre Pierrot,Alfred Assollant,Fantasy,55206.0,raw/Fantasy/17106.txt,https://www.gutenberg.org/ebooks/17106,processed/Fantasy/17106.txt
50361,Book 50361,Unknown,Fantasy,49182.0,raw/Fantasy/50361.txt,https://www.gutenberg.org/ebooks/50361,processed/Fantasy/50361.txt
45666,Book 45666,Unknown,Fantasy,27987.0,raw/Fantasy/45666.txt,https://www.gutenberg.org/ebooks/45666,processed/Fantasy/45666.txt
56555,The Magical Mimics in Oz,Jack Snow,Fantasy,33377.0,raw/Fantasy/56555.txt,https://www.gutenberg.org/ebooks/56555,processed/Fantasy/56555.txt
3536,Book 3536,Unknown,Fantasy,68400.0,raw/Fantasy/3536.txt,https://www.gutenberg.org/ebooks/3536,processed/Fantasy/3536.txt
19094,Magic,G.K. Chesterton,Fantasy,17948.0,raw/Fantasy/19094.txt,https://www.gutenberg.org/ebooks/19094,processed/Fantasy/19094.txt
66321,Book 66321,Unknown,Fantasy,48883.0,raw/Fantasy/66321.txt,https://www.gutenberg.org/ebooks/66321,processed/Fantasy/66321.txt
30833,The Eyes Have It,Gordon Randall Garrett,Fantasy,18696.0,raw/Fantasy/30833.txt,https://www.gutenberg.org/ebooks/30833,processed/Fantasy/30833.txt
75585,Book 75585,Unknown,Fantasy,38949.0,raw/Fantasy/75585.txt,https://www.gutenberg.org/ebooks/75585,processed/Fantasy/75585.txt
77099,Book 77099,Unknown,Fantasy,52422.0,raw/Fantasy/77099.txt,https://www.gutenberg.org/ebooks/77099,processed/Fantasy/77099.txt
16259,The Surprising Adventures of the Magical Monarch of Mo and His People,L. Frank Baum,Fantasy,35652.0,raw/Fantasy/16259.txt,https://www.gutenberg.org/ebooks/16259,processed/Fantasy/16259.txt
41071,Book 41071,Unknown,Fantasy,105779.0,raw/Fantasy/41071.txt,https://www.gutenberg.org/ebooks/41071,processed/Fantasy/41071.txt
18768,The Sky Is Falling,Lester del Rey,Fantasy,39299.0,raw/Fantasy/18768.txt,https://www.gutenberg.org/ebooks/18768,processed/Fantasy/18768.txt
66196,Book 66196,Unknown,Fantasy,25560.0,raw/Fantasy/66196.txt,https://www.gutenberg.org/ebooks/66196,processed/Fantasy/66196.txt
37111,The Zankiwank and The Bletherwitch,S. J. Adair Fitzgerald,Fantasy,23880.0,raw/Fantasy/37111.txt,https://www.gutenberg.org/ebooks/37111,processed/Fantasy/37111.txt
53252,Book 53252,Unknown,Fantasy,29809.0,raw/Fantasy/53252.txt,https://www.gutenberg.org/ebooks/53252,processed/Fantasy/53252.txt
429,The Magic Egg and Other Stories,Frank Stockton,Fantasy,82557.0,raw/Fantasy/429.txt,https://www.gutenberg.org/ebooks/429,processed/Fantasy/429.txt
50658,Book 50658,Unknown,Fantasy,32334.0,raw/Fantasy/50658.txt,https://www.gutenberg.org/ebooks/50658,processed/Fantasy/50658.txt
957,The Scarecrow of Oz,L. Frank Baum,Fantasy,48790.0,raw/Fantasy/957.txt,https://www.gutenberg.org/ebooks/957,processed/Fantasy/957.txt
74526,Book 74526,Unknown,Fantasy,10256.0,raw/Fantasy/74526.txt,https://www.gutenberg.org/ebooks/74526,processed/Fantasy/74526.txt
39871,Bikey the Skicycle and Other Tales of Jimmieboy,John Kendrick Bangs,Fantasy,43597.0,raw/Fantasy/39871.txt,https://www.gutenberg.org/ebooks/39871,processed/Fantasy/39871.txt
43126,Book 43126,Unknown,Fantasy,38802.0,raw/Fantasy/43126.txt,https://www.gutenberg.org/ebooks/43126,processed/Fantasy/43126.txt
60162,Book 60162,Unknown,Fantasy,62048.0,raw/Fantasy/60162.txt,https://www.gutenberg.org/ebooks/60162,processed/Fantasy/60162.txt
44924,Book 44924,Unknown,Fantasy,103900.0,raw/Fantasy/44924.txt,https://www.gutenberg.org/ebooks/44924,processed/Fantasy/44924.txt
39662,The Magic Nuts,Mrs. Molesworth,Fantasy,42129.0,raw/Fantasy/39662.txt,https://www.gutenberg.org/ebooks/39662,processed/Fantasy/39662.txt
61794,Book 61794,Unknown,Fantasy,10957.0,raw/Fantasy/61794.txt,https://www.gutenberg.org/ebooks/61794,processed/Fantasy/61794.txt
71742,The Prince of the Pin Elves,Charles Lee Sleight,Fantasy,30310.0,raw/Fantasy/71742.txt,https://www.gutenberg.org/ebooks/71742,processed/Fantasy/71742.txt
64049,Witch of the Demon Seas,A.A. Craig,Fantasy,23858.0,raw/Fantasy/64049.txt,https://www.gutenberg.org/ebooks/64049,processed/Fantasy/64049.txt
76391,Book 76391,Unknown,Fantasy,26067.0,raw/Fantasy/76391.txt,https://www.gutenberg.org/ebooks/76391,processed/Fantasy/76391.txt
33980,In Story-land,Elizabeth Harrison,Fantasy,40128.0,raw/Fantasy/33980.txt,https://www.gutenberg.org/ebooks/33980,processed/Fantasy/33980.txt
74373,Book 74373,Unknown,Fantasy,20809.0,raw/Fantasy/74373.txt,https://www.gutenberg.org/ebooks/74373,processed/Fantasy/74373.txt
65490,Magic London,Netta Syrett,Fantasy,51547.0,raw/Fantasy/65490.txt,https://www.gutenberg.org/ebooks/65490,processed/Fantasy/65490.txt
67100,Book 67100,Unknown,Fantasy,10049.0,raw/Fantasy/67100.txt,https://www.gutenberg.org/ebooks/67100,processed/Fantasy/67100.txt
73312,Book 73312,Unknown,Fantasy,108073.0,raw/Fantasy/73312.txt,https://www.gutenberg.org/ebooks/73312,processed/Fantasy/73312.txt
485,The Road to Oz,L. Frank Baum,Fantasy,42349.0,raw/Fantasy/485.txt,https://www.gutenberg.org/ebooks/485,processed/Fantasy/485.txt
67087,Book 67087,Unknown,Fantasy,42438.0,raw/Fantasy/67087.txt,https://www.gutenberg.org/ebooks/67087,processed/Fantasy/67087.txt
23162,No Great Magic,Fritz Reuter Leiber,Fantasy,20388.0,raw/Fantasy/23162.txt,https://www.gutenberg.org/ebooks/23162,processed/Fantasy/23162.txt
32822,Daughter of the Night,Richard S. Shaver,Fantasy,14990.0,raw/Fantasy/32822.txt,https://www.gutenberg.org/ebooks/32822,processed/Fantasy/32822.txt
65837,Book 65837,Unknown,Fantasy,85710.0,raw/Fantasy/65837.txt,https://www.gutenberg.org/ebooks/65837,processed/Fantasy/65837.txt
958,Rinkitink in Oz,L. Frank Baum,Fantasy,52228.0,raw/Fantasy/958.txt,https://www.gutenberg.org/ebooks/958,processed/Fantasy/958.txt
77097,Book 77097,Unknown,Fantasy,54189.0,raw/Fantasy/77097.txt,https://www.gutenberg.org/ebooks/77097,processed/Fantasy/77097.txt
60098,Book 60098,Unknown,Fantasy,58695.0,raw/Fantasy/60098.txt,https://www.gutenberg.org/ebooks/60098,processed/Fantasy/60098.txt
24459,The Lost Princess of Oz,L. Frank Baum,Fantasy,50459.0,raw/Fantasy/24459.txt,https://www.gutenberg.org/ebooks/24459,processed/Fantasy/24459.txt
518,The Enchanted Island of Yew,L. Frank Baum,Fantasy,40147.0,raw/Fantasy/518.txt,https://www.gutenberg.org/ebooks/518,processed/Fantasy/518.txt
62440,Book 62440,Unknown,Fantasy,30531.0,raw/Fantasy/62440.txt,https://www.gutenberg.org/ebooks/62440,processed/Fantasy/62440.txt
39167,Fairies Afield,Mary Louisa Molesworth,Fantasy,55454.0,raw/Fantasy/39167.txt,https://www.gutenberg.org/ebooks/39167,processed/Fantasy/39167.txt
57799,The House Of Arden,Edith Nesbit,Fantasy,76222.0,raw/Fantasy/57799.txt,https://www.gutenberg.org/ebooks/57799,processed/Fantasy/57799.txt
77098,Book 77098,Unknown,Fantasy,55630.0,raw/Fantasy/77098.txt,https://www.gutenberg.org/ebooks/77098,processed/Fantasy/77098.txt
28952,Mr. Wicker's Window,Carley Dawson,Fantasy,61639.0,raw/Fantasy/28952.txt,https://www.gutenberg.org/ebooks/28952,processed/Fantasy/28952.txt
71268,Skull-face,Robert E. Howard,Fantasy,36284.0,raw/Fantasy/71268.txt,https://www.gutenberg.org/ebooks/71268,processed/Fantasy/71268.txt
1667,My Aunt Margaret’s Mirror,Sir Walter Scott,Fantasy,16447.0,raw/Fantasy/1667.txt,https://www.gutenberg.org/ebooks/1667,processed/Fantasy/1667.txt
8415,The Magician's Show Box and Other Stories,Lydia Maria Child,Fantasy,49563.0,raw/Fantasy/8415.txt,https://www.gutenberg.org/ebooks/8415,processed/Fantasy/8415.txt
26944,The Magic Soap Bubble,David Cory,Fantasy,20047.0,raw/Fantasy/26944.txt,https://www.gutenberg.org/ebooks/26944,processed/Fantasy/26944.txt
1307,Book 1307,Unknown,Fantasy,96835.0,raw/Fantasy/1307.txt,https://www.gutenberg.org/ebooks/1307,processed/Fantasy/1307.txt
23625,The Magic Pudding,Norman Lindsay,Fantasy,22236.0,raw/Fantasy/23625.txt,https://www.gutenberg.org/ebooks/23625,processed/Fantasy/23625.txt
4282,Don Rodriguez,"Edward John Moreton Drax Plunkett, Baron, Dunsany",Fantasy,76647.0,raw/Fantasy/4282.txt,https://www.gutenberg.org/ebooks/4282,processed/Fantasy/4282.txt
53844,Book 53844,Unknown,Fantasy,44122.0,raw/Fantasy/53844.txt,https://www.gutenberg.org/ebooks/53844,processed/Fantasy/53844.txt
10441,Book 10441,Unknown,Fantasy,47662.0,raw/Fantasy/10441.txt,https://www.gutenberg.org/ebooks/10441,processed/Fantasy/10441.txt
4910,The Magic Pudding,Norman Lindsay,Fantasy,21440.0,raw/Fantasy/4910.txt,https://www.gutenberg.org/ebooks/4910,processed/Fantasy/4910.txt
589,Catriona,Robert Louis Stevenson,Historical Fiction,104097.0,raw/Historical Fiction/589.txt,https://www.gutenberg.org/ebooks/589,processed/Historical Fiction/589.txt
76639,Book 76639,Unknown,Historical Fiction,317693.0,raw/Historical Fiction/76639.txt,https://www.gutenberg.org/ebooks/76639,processed/Historical Fiction/76639.txt
53874,Book 53874,Unknown,Historical Fiction,151035.0,raw/Historical Fiction/53874.txt,https://www.gutenberg.org/ebooks/53874,processed/Historical Fiction/53874.txt
4271,A Modern Telemachus,Charlotte M. Yonge,Historical Fiction,60979.0,raw/Historical Fiction/4271.txt,https://www.gutenberg.org/ebooks/4271,processed/Historical Fiction/4271.txt
